year,al team,al score,link,birthplace,birthdate,college,was_in_college,name
2014,Kansas City Royals,3,https://www.baseball-almanac.com/players/player.php?p=vargaja01,USA,1983-02-02,Cypress College & Louisiana State & Long Beach State,True,Jason Vargas
2014,Kansas City Royals,3,https://www.baseball-almanac.com/players/player.php?p=ventuyo01,Dominican Republic,1991-06-03,None Attended,False,Yordano Ventura
2015,Kansas City Royals,4,https://www.baseball-almanac.com/players/player.php?p=cuetojo01,Dominican Republic,1986-02-15,None Attended,False,Johnny Cueto
2015,Kansas City Royals,4,https://www.baseball-almanac.com/players/player.php?p=daviswa01,USA,1985-09-07,None Attended,False,Wade Davis
2015,Kansas City Royals,4,https://www.baseball-almanac.com/players/player.php?p=duffyda01,USA,1988-12-21,None Attended,False,Danny Duffy
2015,Kansas City Royals,4,https://www.baseball-almanac.com/players/player.php?p=herreke01,Dominican Republic,1989-12-31,None Attended,False,Kelvin Herrera
2015,Kansas City Royals,4,https://www.baseball-almanac.com/players/player.php?p=hochelu01,USA,1983-09-15,University of Tennessee,True,Luke Hochevar
2015,Kansas City Royals,4,https://www.baseball-almanac.com/players/player.php?p=madsory01,USA,1980-08-28,None Attended,False,Ryan Madson
2015,Kansas City Royals,4,https://www.baseball-almanac.com/players/player.php?p=medlikr01,USA,1985-10-07,Santa Ana Community College CA),True,Kris Medlen
2015,Kansas City Royals,4,https://www.baseball-almanac.com/players/player.php?p=moralfr01,Venezuela,1986-01-24,None Attended,False,Franklin Morales
2015,Kansas City Royals,4,https://www.baseball-almanac.com/players/player.php?p=ventuyo01,Dominican Republic,1991-06-03,None Attended,False,Yordano Ventura
2015,Kansas City Royals,4,https://www.baseball-almanac.com/players/player.php?p=volqued01,Dominican Republic,1983-07-03,None Attended,False,Edinson Volquez
2015,Kansas City Royals,4,https://www.baseball-almanac.com/players/player.php?p=youngch03,USA,1979-05-25,Princeton University,True,Chris Young
2016,Cleveland Indians,3,https://www.baseball-almanac.com/players/player.php?p=allenco01,USA,1988-11-20,University of Central Florida & High Point University,True,Cody Allen
2016,Cleveland Indians,3,https://www.baseball-almanac.com/players/player.php?p=bauertr01,USA,1991-01-17,University of California at Los Angeles,True,Trevor Bauer
2016,Cleveland Indians,3,https://www.baseball-almanac.com/players/player.php?p=clevimi01,USA,1990-12-21,Seminole State College of Florida,True,Mike Clevinger
2016,Cleveland Indians,3,https://www.baseball-almanac.com/players/player.php?p=klubeco01,USA,1986-04-10,Stetson University,True,Corey Kluber
2016,Cleveland Indians,3,https://www.baseball-almanac.com/players/player.php?p=manshje01,USA,1985-01-16,University of Notre Dame,True,Jeff Manship
2016,Cleveland Indians,3,https://www.baseball-almanac.com/players/player.php?p=mcallza01,USA,1987-12-08,None Attended,False,Zach Mcallister
2016,Cleveland Indians,3,https://www.baseball-almanac.com/players/player.php?p=millean01,USA,1985-05-21,University of North Carolina,True,Andrew Miller
2016,Cleveland Indians,3,https://www.baseball-almanac.com/players/player.php?p=oteroda01,USA,1985-02-19,Duke University & University of South Florida,True,Dan Otero
2016,Cleveland Indians,3,https://www.baseball-almanac.com/players/player.php?p=salazda01,Dominican Republic,1990-01-11,None Attended,False,Danny Salazar
2016,Cleveland Indians,3,https://www.baseball-almanac.com/players/player.php?p=shawbr01,USA,1987-11-08,Long Beach State University,True,Bryan Shaw
2016,Cleveland Indians,3,https://www.baseball-almanac.com/players/player.php?p=tomlijo01,USA,1984-10-19,Texas Tech University,True,Josh Tomlin
2017,Houston Astros,4,https://www.baseball-almanac.com/players/player.php?p=devench02,USA,1990-11-13,Cal State Fullerton,True,Chris Devenski
2017,Houston Astros,4,https://www.baseball-almanac.com/players/player.php?p=gileske01,USA,1990-09-20,Yavapai College,True,Ken Giles
2017,Houston Astros,4,https://www.baseball-almanac.com/players/player.php?p=gregelu01,USA,1984-05-14,Saint Xavier University,True,Luke Gregerson
2017,Houston Astros,4,https://www.baseball-almanac.com/players/player.php?p=harriwi02,USA,1984-08-28,Louisiana State University,True,Will Harris
2017,Houston Astros,4,https://www.baseball-almanac.com/players/player.php?p=keuchda01,USA,1988-01-01,University of Arkansas,True,Dallas Keuchel
2017,Houston Astros,4,https://www.baseball-almanac.com/players/player.php?p=liriafr01,Dominican Republic,1983-10-26,None Attended,False,Francisco Liriano
2017,Houston Astros,4,https://www.baseball-almanac.com/players/player.php?p=mcculla01,USA,1964-03-08,None Attended,False,Lance Mccullers
2017,Houston Astros,4,https://www.baseball-almanac.com/players/player.php?p=mchugco01,USA,1987-06-19,Berry College,True,Collin Mchugh
2017,Houston Astros,4,https://www.baseball-almanac.com/players/player.php?p=mortoch02,USA,1983-11-12,None Attended,False,Charlie Morton
2017,Houston Astros,4,https://www.baseball-almanac.com/players/player.php?p=musgrjo01,USA,1992-12-04,None Attended,False,Joe Musgrove
2017,Houston Astros,4,https://www.baseball-almanac.com/players/player.php?p=peacobr01,USA,1988-02-02,None Attended,False,Brad Peacock
2017,Houston Astros,4,https://www.baseball-almanac.com/players/player.php?p=verlaju01,USA,1983-02-20,Old Dominion University,True,Justin Verlander
2018,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=barnema01,USA,1990-06-17,University of Connecticut,True,Matt Barnes
2018,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=brasiry01,USA,1987-08-26,Weatherford College,True,Ryan Brasier
2018,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=eovalna01,USA,1990-02-13,None Attended,False,Nathan Eovaldi
2018,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=hembrhe01,USA,1989-01-13,College of Charleston,True,Heath Hembree
2018,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=kellyjo05,USA,1988-06-09,"  University of California, Riverside",True,Joe Kelly
2018,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=kimbrcr01,USA,1988-05-28,Wallace State Community College,True,Craig Kimbrel
2018,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=porceri01,USA,1988-12-27,None Attended,False,Rick Porcello
2018,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=priceda01,USA,1985-08-26,Vanderbilt University,True,David Price
2018,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=rodried05,Venezuela,1993-04-07,None Attended,False,Eduardo Rodriguez
2018,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=salech01,USA,1989-03-30,Florida Gulf Coast University,True,Chris Sale
2019,Houston Astros,3,https://www.baseball-almanac.com/players/player.php?p=colege01,USA,1990-09-08,"  University of California, Los Angeles",True,Gerrit Cole
2019,Houston Astros,3,https://www.baseball-almanac.com/players/player.php?p=devench02,USA,1990-11-13,Cal State Fullerton,True,Chris Devenski
2019,Houston Astros,3,https://www.baseball-almanac.com/players/player.php?p=greinza01,USA,1983-10-21,None Attended,False,Zack Greinke
2019,Houston Astros,3,https://www.baseball-almanac.com/players/player.php?p=harriwi02,USA,1984-08-28,Louisiana State University,True,Will Harris
2019,Houston Astros,3,https://www.baseball-almanac.com/players/player.php?p=jamesjo02,USA,1993-03-08,Western Oklahoma State College,True,Josh James
2019,Houston Astros,3,https://www.baseball-almanac.com/players/player.php?p=osunaro01,Mexico,1995-02-07,None Attended,False,Roberto Osuna
2019,Houston Astros,3,https://www.baseball-almanac.com/players/player.php?p=peacobr01,USA,1988-02-02,None Attended,False,Brad Peacock
2019,Houston Astros,3,https://www.baseball-almanac.com/players/player.php?p=pressry01,USA,1988-12-15,None Attended,False,Ryan Pressly
2019,Houston Astros,3,https://www.baseball-almanac.com/players/player.php?p=rondohe01,Venezuela,1988-02-26,None Attended,False,Hector Rondon
2019,Houston Astros,3,https://www.baseball-almanac.com/players/player.php?p=smithjo05,USA,1984-03-22,Wright State University,True,Joe Smith
2019,Houston Astros,3,https://www.baseball-almanac.com/players/player.php?p=urquijo01,Mexico,1995-05-01,None Attended,False,José Urquidy
2019,Houston Astros,3,https://www.baseball-almanac.com/players/player.php?p=verlaju01,USA,1983-02-20,Old Dominion University,True,Justin Verlander
2020,Tampa Bay Rays,2,https://www.baseball-almanac.com/players/player.php?p=anderni01,USA,1990-07-05,Mayville State University (2012),True,Nick Anderson
2020,Tampa Bay Rays,2,https://www.baseball-almanac.com/players/player.php?p=castidi01,Dominican Republic,1994-01-18,None Attended,False,Diego Castillo
2020,Tampa Bay Rays,2,https://www.baseball-almanac.com/players/player.php?p=curtijo02,USA,1993-04-05,University of Texas at Austin,True,John Curtiss
2020,Tampa Bay Rays,2,https://www.baseball-almanac.com/players/player.php?p=fairbpe01,USA,1993-12-16,University of Missouri,True,Pete Fairbanks
2020,Tampa Bay Rays,2,https://www.baseball-almanac.com/players/player.php?p=flemijo01,USA,1996-05-18,Webster University (2017),True,Josh Fleming
2020,Tampa Bay Rays,2,https://www.baseball-almanac.com/players/player.php?p=glasnty01,USA,1993-08-23,None Attended,False,Tyler Glasnow
2020,Tampa Bay Rays,2,https://www.baseball-almanac.com/players/player.php?p=loupaa01,USA,1987-12-19,Tulane University,True,Aaron Loup
2020,Tampa Bay Rays,2,https://www.baseball-almanac.com/players/player.php?p=mcclash01,USA,1997-04-28,University of South Florida,True,Shane Mcclanahan
2020,Tampa Bay Rays,2,https://www.baseball-almanac.com/players/player.php?p=mortoch02,USA,1983-11-12,None Attended,False,Charlie Morton
2020,Tampa Bay Rays,2,https://www.baseball-almanac.com/players/player.php?p=sherrry01,USA,1990-05-25,Glendale Community College (2010-11),True,Ryan Sherriff
2020,Tampa Bay Rays,2,https://www.baseball-almanac.com/players/player.php?p=snellbl01,USA,1992-12-04,None Attended,False,Blake Snell
2020,Tampa Bay Rays,2,https://www.baseball-almanac.com/players/player.php?p=thompry02,USA,1992-06-26,Campbell University,True,Ryan Thompson
2020,Tampa Bay Rays,2,https://www.baseball-almanac.com/players/player.php?p=yarbrry01,USA,1991-12-31,Old Dominion University,True,Ryan Yarbrough
2021,Houston Astros,2,https://www.baseball-almanac.com/players/player.php?p=garcilu05,Venezuela,1996-12-13,None Attended,False,Luis Garcia
2021,Houston Astros,2,https://www.baseball-almanac.com/players/player.php?p=garciyi01,Dominican Republic,1990-08-18,None Attended,False,Yimi García
2021,Houston Astros,2,https://www.baseball-almanac.com/players/player.php?p=stanery01,USA,1991-07-26,University of Arkansas,True,Ryne Stanek
2021,Houston Astros,2,https://www.baseball-almanac.com/players/player.php?p=greinza01,USA,1983-10-21,None Attended,False,Zack Greinke
2021,Houston Astros,2,https://www.baseball-almanac.com/players/player.php?p=javiecr01,Dominican Republic,1997-03-26,None Attended,False,Cristian Javier
2021,Houston Astros,2,https://www.baseball-almanac.com/players/player.php?p=matonph01,USA,1993-03-25,Louisiana Tech University,True,Phil Maton
2021,Houston Astros,2,https://www.baseball-almanac.com/players/player.php?p=odorija01,USA,1990-03-27,None Attended,False,Jake Odorizzi
2021,Houston Astros,2,https://www.baseball-almanac.com/players/player.php?p=pressry01,USA,1988-12-15,None Attended,False,Ryan Pressly
2021,Houston Astros,2,https://www.baseball-almanac.com/players/player.php?p=raleybr01,USA,1988-06-29,Texas A&M University,True,Brooks Raley
2021,Houston Astros,2,https://www.baseball-almanac.com/players/player.php?p=stanery01,USA,1991-07-26,University of Arkansas,True,Ryne Stanek
2021,Houston Astros,2,https://www.baseball-almanac.com/players/player.php?p=taylobl01,USA,1995-08-17,None Attended,False,Blake Taylor
2021,Houston Astros,2,https://www.baseball-almanac.com/players/player.php?p=urquijo01,Mexico,1995-05-01,None Attended,False,José Urquidy
2021,Houston Astros,2,https://www.baseball-almanac.com/players/player.php?p=valdefr01,Dominican Republic,1993-11-19,None Attended,False,Framber Valdez
2022,Houston Astros,4,https://www.baseball-almanac.com/players/player.php?p=abreubr01,Dominican Republic,1997-04-22,None Attended,False,Bryan Abreu
2022,Houston Astros,4,https://www.baseball-almanac.com/players/player.php?p=garcilu05,Venezuela,1996-12-13,None Attended,False,Luis Garcia
2022,Houston Astros,4,https://www.baseball-almanac.com/players/player.php?p=javiecr01,Dominican Republic,1997-03-26,None Attended,False,Cristian Javier
2022,Houston Astros,4,https://www.baseball-almanac.com/players/player.php?p=mcculla02,USA,1993-10-02,None Attended,False,Lance Mccullers Jr.
2022,Houston Astros,4,https://www.baseball-almanac.com/players/player.php?p=montera01,Dominican Republic,1990-10-17,None Attended,False,Rafael Montero
2022,Houston Astros,4,https://www.baseball-almanac.com/players/player.php?p=nerishe01,Dominican Republic,1989-06-14,None Attended,False,Héctor Neris
2022,Houston Astros,4,https://www.baseball-almanac.com/players/player.php?p=pressry01,USA,1988-12-15,None Attended,False,Ryan Pressly
2022,Houston Astros,4,https://www.baseball-almanac.com/players/player.php?p=stanery01,USA,1991-07-26,University of Arkansas,True,Ryne Stanek
2022,Houston Astros,4,https://www.baseball-almanac.com/players/player.php?p=urquijo01,Mexico,1995-05-01,None Attended,False,José Urquidy
2022,Houston Astros,4,https://www.baseball-almanac.com/players/player.php?p=valdefr01,Dominican Republic,1993-11-19,None Attended,False,Framber Valdez
2022,Houston Astros,4,https://www.baseball-almanac.com/players/player.php?p=verlaju01,USA,1983-02-20,Old Dominion University,True,Justin Verlander
2023,Texas Rangers,4,https://www.baseball-almanac.com/players/player.php?p=bradfco01,USA,1998-02-22,Baylor University,True,Cody Bradford
2023,Texas Rangers,4,https://www.baseball-almanac.com/players/player.php?p=burkebr01,USA,1996-08-04,None Attended,False,Brock Burke
2023,Texas Rangers,4,https://www.baseball-almanac.com/players/player.php?p=chapmar01,Cuba,1988-02-28,None Attended,False,Aroldis Chapman
2023,Texas Rangers,4,https://www.baseball-almanac.com/players/player.php?p=dunnida01,USA,1994-12-20,University of Florida,True,Dane Dunning
2023,Texas Rangers,4,https://www.baseball-almanac.com/players/player.php?p=eovalna01,USA,1990-02-13,None Attended,False,Nathan Eovaldi
2023,Texas Rangers,4,https://www.baseball-almanac.com/players/player.php?p=grayjo02,USA,1991-11-05,University of Oklahoma,True,Jon Gray
2023,Texas Rangers,4,https://www.baseball-almanac.com/players/player.php?p=heanean01,USA,1991-06-05,Oklahoma State University,True,Andrew Heaney
2023,Texas Rangers,4,https://www.baseball-almanac.com/players/player.php?p=leclejo01,Dominican Republic,1993-12-19,None Attended,False,Jose Leclerc
2023,Texas Rangers,4,https://www.baseball-almanac.com/players/player.php?p=montgjo01,USA,1992-12-27,University of South Carolina,True,Jordan Montgomery
2023,Texas Rangers,4,https://www.baseball-almanac.com/players/player.php?p=perezma02,Venezuela,1991-04-04,None Attended,False,Martín Pérez
2023,Texas Rangers,4,https://www.baseball-almanac.com/players/player.php?p=sborzjo01,USA,1993-12-17,University of Virginia,True,Josh Sborz
2023,Texas Rangers,4,https://www.baseball-almanac.com/players/player.php?p=scherma01,USA,1984-07-27,University of Missouri,True,Max Scherzer
2023,Texas Rangers,4,https://www.baseball-almanac.com/players/player.php?p=smithwi04,USA,1989-07-10,None Attended,False,Will Smith
2023,Texas Rangers,4,https://www.baseball-almanac.com/players/player.php?p=stratch01,USA,1990-08-22,Mississippi State University,True,Chris Stratton
2024,New York Yankees,1,https://www.baseball-almanac.com/players/player.php?p=colege01,USA,1990-09-08,"  University of California, Los Angeles",True,Gerrit Cole
2024,New York Yankees,1,https://www.baseball-almanac.com/players/player.php?p=cortene01,Cuba,1994-12-10,None Attended,False,Nestor Cortes
2024,New York Yankees,1,https://www.baseball-almanac.com/players/player.php?p=cousija01,USA,1994-07-14,University of Pennsylvania,True,Jake Cousins
2024,New York Yankees,1,https://www.baseball-almanac.com/players/player.php?p=gillu01,Dominican Republic,1998-06-03,None Attended,False,Luis Gil
2024,New York Yankees,1,https://www.baseball-almanac.com/players/player.php?p=hillti01,USA,1990-02-10,Bacone College,True,Tim Hill
2024,New York Yankees,1,https://www.baseball-almanac.com/players/player.php?p=holmecl01,USA,1993-03-27,None Attended,False,Clay Holmes
2024,New York Yankees,1,https://www.baseball-almanac.com/players/player.php?p=kahnlto01,USA,1989-08-07,Lynn University,True,Tommy Kahnle
2024,New York Yankees,1,https://www.baseball-almanac.com/players/player.php?p=leitema02,USA,1991-03-13,New Jersey Institute of Technology (2010-13),True,Mark Leiter Jr.
2024,New York Yankees,1,https://www.baseball-almanac.com/players/player.php?p=mayzati01,USA,1992-01-15,Millersville University of Pennsylvania,True,Tim Mayza
2024,New York Yankees,1,https://www.baseball-almanac.com/players/player.php?p=rodonca01,USA,1992-12-10,North Carolina State University,True,Carlos Rodón
2024,New York Yankees,1,https://www.baseball-almanac.com/players/player.php?p=schmicl01,USA,1996-02-20,University of South Carolina,True,Clarke Schmidt
2024,New York Yankees,1,https://www.baseball-almanac.com/players/player.php?p=stromma01,USA,1991-05-01,Duke University,True,Marcus Stroman
2024,New York Yankees,1,https://www.baseball-almanac.com/players/player.php?p=weavelu01,USA,1993-08-21,Florida State University,True,Luke Weaver
