year,nl,nl score,name_x,link,name_y,birthplace,birthdate,college,was_in_college
2002,San Francisco Giants,3,Scott Eyre,https://www.baseball-almanac.com/players/player.php?p=eyresc01,Scott Eyre,USA,1972-05-30,Southern Idaho Junior College,True
2002,San Francisco Giants,3,Aaron Fultz,https://www.baseball-almanac.com/players/player.php?p=fultzaa01,Aaron Fultz,USA,1973-09-04,North Florida Junior College,True
2002,San Francisco Giants,3,Livan Hernandez,https://www.baseball-almanac.com/players/player.php?p=hernali01,Livan Hernandez,Cuba,1975-02-20,None Attended,False
2002,San Francisco Giants,3,Robb Nen,https://www.baseball-almanac.com/players/player.php?p=nenro01,Robb Nen,USA,1969-11-28,None Attended,False
2002,San Francisco Giants,3,Russ Ortiz,https://www.baseball-almanac.com/players/player.php?p=ortizru01,Russ Ortiz,USA,1974-06-05,University of Oklahoma,True
2002,San Francisco Giants,3,Felix Rodriguez,https://www.baseball-almanac.com/players/player.php?p=rodrife01,Felix Rodriguez,Dominican Republic,1972-09-09,None Attended,False
2002,San Francisco Giants,3,Kirk Rueter,https://www.baseball-almanac.com/players/player.php?p=rueteki01,Kirk Rueter,USA,1970-12-01,Murray State University,True
2002,San Francisco Giants,3,Jason Schmidt,https://www.baseball-almanac.com/players/player.php?p=schmija01,Jason Schmidt,USA,1973-01-29,None Attended,False
2002,San Francisco Giants,3,Jay Witasick,https://www.baseball-almanac.com/players/player.php?p=witasja01,Jay Witasick,USA,1972-08-28,"  Brevard Community College & University of Maryland, Baltimore County",True
2002,San Francisco Giants,3,Tim Worrell,https://www.baseball-almanac.com/players/player.php?p=worreti01,Tim Worrell,USA,1967-07-05,Biola University,True
2002,San Francisco Giants,3,Chad Zerbe,https://www.baseball-almanac.com/players/player.php?p=zerbech01,Chad Zerbe,USA,1972-04-27,Hillsborough Community College,True
2003,Florida Marlins,4,Josh Beckett,https://www.baseball-almanac.com/players/player.php?p=beckejo02,Josh Beckett,USA,1980-05-15,None Attended,False
2003,Florida Marlins,4,Chad Fox,https://www.baseball-almanac.com/players/player.php?p=foxch02,Chad Fox,USA,1970-09-03,Blinn College,True
2003,Florida Marlins,4,Rick Helling,https://www.baseball-almanac.com/players/player.php?p=helliri01,Rick Helling,USA,1970-12-15,Stanford University,True
2003,Florida Marlins,4,Braden Looper,https://www.baseball-almanac.com/players/player.php?p=loopebr01,Braden Looper,USA,1974-10-28,Wichita State University,True
2003,Florida Marlins,4,Carl Pavano,https://www.baseball-almanac.com/players/player.php?p=pavanca01,Carl Pavano,USA,1976-01-08,None Attended,False
2003,Florida Marlins,4,Brad Penny,https://www.baseball-almanac.com/players/player.php?p=pennybr01,Brad Penny,USA,1978-05-24,None Attended,False
2003,Florida Marlins,4,Mark Redman,https://www.baseball-almanac.com/players/player.php?p=redmama01,Mark Redman,USA,1974-01-05,The Master's University & University of Oklahoma,True
2003,Florida Marlins,4,Ugueth Urbina,https://www.baseball-almanac.com/players/player.php?p=urbinug01,Ugueth Urbina,Venezuela,1974-02-15,None Attended,False
2003,Florida Marlins,4,Dontrelle Willis,https://www.baseball-almanac.com/players/player.php?p=willido03,Dontrelle Willis,USA,1982-01-12,None Attended,False
2004,St. Louis Cardinals,0,Kiko Calero,https://www.baseball-almanac.com/players/player.php?p=calerki01,Kiko Calero,Puerto Rico,1975-01-09,Miami Dade Community College,True
2004,St. Louis Cardinals,0,Cal Eldred,https://www.baseball-almanac.com/players/player.php?p=eldreca01,Cal Eldred,USA,1967-11-24,University of Iowa,True
2004,St. Louis Cardinals,0,Danny Haren,https://www.baseball-almanac.com/players/player.php?p=harenda01,Dan Haren,USA,1980-09-17,Pepperdine University,True
2004,St. Louis Cardinals,0,Jason Isringhausen,https://www.baseball-almanac.com/players/player.php?p=isrinja01,Jason Isringhausen,USA,1972-09-07,Lewis-Clark Community College,True
2004,St. Louis Cardinals,0,Ray King,https://www.baseball-almanac.com/players/player.php?p=kingra01,Ray King,USA,1974-01-15,Lambuth University,True
2004,St. Louis Cardinals,0,Jason Marquis,https://www.baseball-almanac.com/players/player.php?p=marquja01,Jason Marquis,USA,1978-08-21,None Attended,False
2004,St. Louis Cardinals,0,Matt Morris,https://www.baseball-almanac.com/players/player.php?p=morrima01,Matt Morris,USA,1974-08-09,Seton Hall University,True
2004,St. Louis Cardinals,0,Al Reyes,https://www.baseball-almanac.com/players/player.php?p=reyesal01,Al Reyes,Dominican Republic,1971-04-10,None Attended,False
2004,St. Louis Cardinals,0,Jeff Suppan,https://www.baseball-almanac.com/players/player.php?p=suppaje01,Jeff Suppan,USA,1975-01-02,None Attended,False
2004,St. Louis Cardinals,0,Julián Tavárez,https://www.baseball-almanac.com/players/player.php?p=tavarju01,Julian Tavarez,Dominican Republic,1973-05-22,None Attended,False
2004,St. Louis Cardinals,0,Woody Williams,https://www.baseball-almanac.com/players/player.php?p=williwo02,Woody Williams,USA,1966-08-19,University of Houston,True
2005,Houston Astros,0,Ezequiel Astacio,https://www.baseball-almanac.com/players/player.php?p=astacez01,Ezequiel Astacio,Dominican Republic,1979-11-04,None Attended,False
2005,Houston Astros,0,Brandon Backe,https://www.baseball-almanac.com/players/player.php?p=backebr01,Brandon Backe,USA,1978-04-05,Galveston College,True
2005,Houston Astros,0,Roger Clemens,https://www.baseball-almanac.com/players/player.php?p=clemero02,Roger Clemens,USA,1962-08-04,University of Texas at Austin,True
2005,Houston Astros,0,Mike Gallo,https://www.baseball-almanac.com/players/player.php?p=gallomi01,Mike Gallo,USA,1977-04-02,"  LBCC & California State University, Long Beach",True
2005,Houston Astros,0,Brad Lidge,https://www.baseball-almanac.com/players/player.php?p=lidgebr01,Brad Lidge,USA,1976-12-23,University of Notre Dame,True
2005,Houston Astros,0,Roy Oswalt,https://www.baseball-almanac.com/players/player.php?p=oswalro01,Roy Oswalt,USA,1977-08-29,Holmes Community College,True
2005,Houston Astros,0,Andy Pettitte,https://www.baseball-almanac.com/players/player.php?p=pettian01,Andy Pettitte,USA,1972-06-15,San Jacinto Junior College,True
2005,Houston Astros,0,Chad Qualls,https://www.baseball-almanac.com/players/player.php?p=quallch01,Chad Qualls,USA,1978-08-17,"  University of Nevada, Reno",True
2005,Houston Astros,0,Wandy Rodriguez,https://www.baseball-almanac.com/players/player.php?p=rodriwa01,Wandy Rodriguez,Dominican Republic,1979-01-18,None Attended,False
2005,Houston Astros,0,Russ Springer,https://www.baseball-almanac.com/players/player.php?p=sprinru01,Russ Springer,USA,1968-11-07,Louisiana State University,True
2005,Houston Astros,0,Dan Wheeler,https://www.baseball-almanac.com/players/player.php?p=wheelda01,Dan Wheeler,USA,1977-12-10,Central Arizona College,True
2006,St. Louis Cardinals,4,Chris Carpenter,https://www.baseball-almanac.com/players/player.php?p=carpech01,Chris Carpenter,USA,1975-04-27,None Attended,False
2006,St. Louis Cardinals,4,Randy Flores,https://www.baseball-almanac.com/players/player.php?p=florera01,Randy Flores,USA,1975-07-31,University of Southern California,True
2006,St. Louis Cardinals,4,Tyler Johnson,https://www.baseball-almanac.com/players/player.php?p=johnsty01,Tyler Johnson,USA,1981-06-07,Moorpark Junior College,True
2006,St. Louis Cardinals,4,Josh Kinney,https://www.baseball-almanac.com/players/player.php?p=kinnejo01,Josh Kinney,USA,1979-03-31,Quincy University,True
2006,St. Louis Cardinals,4,Braden Looper,https://www.baseball-almanac.com/players/player.php?p=loopebr01,Braden Looper,USA,1974-10-28,Wichita State University,True
2006,St. Louis Cardinals,4,Anthony Reyes,https://www.baseball-almanac.com/players/player.php?p=reyesan01,Anthony Reyes,USA,1981-10-16,University of Southern California,True
2006,St. Louis Cardinals,4,Jeff Suppan,https://www.baseball-almanac.com/players/player.php?p=suppaje01,Jeff Suppan,USA,1975-01-02,None Attended,False
2006,St. Louis Cardinals,4,Brad Thompson,https://www.baseball-almanac.com/players/player.php?p=thompbr01,Brad Thompson,USA,1982-01-31,Dixie State College of Utah,True
2006,St. Louis Cardinals,4,Adam Wainwright,https://www.baseball-almanac.com/players/player.php?p=wainwad01,Adam Wainwright,USA,1981-08-30,None Attended,False
2006,St. Louis Cardinals,4,Jeff Weaver,https://www.baseball-almanac.com/players/player.php?p=weaveje01,Jeff Weaver,USA,1976-08-22,"  California State University, Fresno",True
2007,Colorado Rockies,0,Jeremy Affeldt,https://www.baseball-almanac.com/players/player.php?p=affelje01,Jeremy Affeldt,USA,1979-06-06,None Attended,False
2007,Colorado Rockies,0,Aaron Cook,https://www.baseball-almanac.com/players/player.php?p=cookaa01,Aaron Cook,USA,1979-02-08,None Attended,False
2007,Colorado Rockies,0,Manny Corpas,https://www.baseball-almanac.com/players/player.php?p=corpama01,Manuel Corpas,Panama,1982-12-03,None Attended,False
2007,Colorado Rockies,0,Josh Fogg,https://www.baseball-almanac.com/players/player.php?p=foggjo01,Josh Fogg,USA,1976-12-13,University of Florida,True
2007,Colorado Rockies,0,Jeff Francis,https://www.baseball-almanac.com/players/player.php?p=francje01,Jeff Francis,Canada,1981-01-08,University of British Columbia,True
2007,Colorado Rockies,0,Brian Fuentes,https://www.baseball-almanac.com/players/player.php?p=fuentbr01,Brian Fuentes,USA,1975-08-09,Merced College,True
2007,Colorado Rockies,0,Latroy Hawkins,https://www.baseball-almanac.com/players/player.php?p=hawkila01,Latroy Hawkins,USA,1972-12-21,None Attended,False
2007,Colorado Rockies,0,Matt Herges,https://www.baseball-almanac.com/players/player.php?p=hergema01,Matt Herges,USA,1970-04-01,Illinois State University,True
2007,Colorado Rockies,0,Ubaldo Jimenez,https://www.baseball-almanac.com/players/player.php?p=jimenub01,Ubaldo Jimenez,Dominican Republic,1984-01-22,None Attended,False
2007,Colorado Rockies,0,Franklin Morales,https://www.baseball-almanac.com/players/player.php?p=moralfr01,Franklin Morales,Venezuela,1986-01-24,None Attended,False
2007,Colorado Rockies,0,Ryan Speier,https://www.baseball-almanac.com/players/player.php?p=speiery01,Ryan Speier,USA,1979-07-24,Radford University,True
2008,Philadelphia Phillies,4,Joe Blanton,https://www.baseball-almanac.com/players/player.php?p=blantjo01,Joe Blanton,USA,1980-12-11,University of Kentucky,True
2008,Philadelphia Phillies,4,Chad Durbin,https://www.baseball-almanac.com/players/player.php?p=durbich01,Chad Durbin,USA,1977-12-03,None Attended,False
2008,Philadelphia Phillies,4,Scott Eyre,https://www.baseball-almanac.com/players/player.php?p=eyresc01,Scott Eyre,USA,1972-05-30,Southern Idaho Junior College,True
2008,Philadelphia Phillies,4,Cole Hamels,https://www.baseball-almanac.com/players/player.php?p=hamelco01,Cole Hamels,USA,1983-12-27,None Attended,False
2008,Philadelphia Phillies,4,Brad Lidge,https://www.baseball-almanac.com/players/player.php?p=lidgebr01,Brad Lidge,USA,1976-12-23,University of Notre Dame,True
2008,Philadelphia Phillies,4,Ryan Madson,https://www.baseball-almanac.com/players/player.php?p=madsory01,Ryan Madson,USA,1980-08-28,None Attended,False
2008,Philadelphia Phillies,4,Jamie Moyer,https://www.baseball-almanac.com/players/player.php?p=moyerja01,Jamie Moyer,USA,1962-11-18,Saint Joseph's University,True
2008,Philadelphia Phillies,4,Brett Myers,https://www.baseball-almanac.com/players/player.php?p=myersbr01,Brett Myers,USA,1980-08-17,None Attended,False
2008,Philadelphia Phillies,4,J.C. Romero,https://www.baseball-almanac.com/players/player.php?p=romerj01,J.C. Romero,Puerto Rico,1976-06-04,University of Mobile,True
2009,Philadelphia Phillies,2,Joe Blanton,https://www.baseball-almanac.com/players/player.php?p=blantjo01,Joe Blanton,USA,1980-12-11,University of Kentucky,True
2009,Philadelphia Phillies,2,Chad Durbin,https://www.baseball-almanac.com/players/player.php?p=durbich01,Chad Durbin,USA,1977-12-03,None Attended,False
2009,Philadelphia Phillies,2,Scott Eyre,https://www.baseball-almanac.com/players/player.php?p=eyresc01,Scott Eyre,USA,1972-05-30,Southern Idaho Junior College,True
2009,Philadelphia Phillies,2,Cole Hamels,https://www.baseball-almanac.com/players/player.php?p=hamelco01,Cole Hamels,USA,1983-12-27,None Attended,False
2009,Philadelphia Phillies,2,J.A. Happ,https://www.baseball-almanac.com/players/player.php?p=happja01,J.A. Happ,USA,1982-10-19,Northwestern University,True
2009,Philadelphia Phillies,2,Cliff Lee,https://www.baseball-almanac.com/players/player.php?p=leecl02,Cliff Lee,USA,1978-08-30,University of Arkansas,True
2009,Philadelphia Phillies,2,Brad Lidge,https://www.baseball-almanac.com/players/player.php?p=lidgebr01,Brad Lidge,USA,1976-12-23,University of Notre Dame,True
2009,Philadelphia Phillies,2,Ryan Madson,https://www.baseball-almanac.com/players/player.php?p=madsory01,Ryan Madson,USA,1980-08-28,None Attended,False
2009,Philadelphia Phillies,2,Pedro Martinez,https://www.baseball-almanac.com/players/player.php?p=martipe02,Pedro Martinez,Dominican Republic,1971-10-25,None Attended,False
2009,Philadelphia Phillies,2,Brett Myers,https://www.baseball-almanac.com/players/player.php?p=myersbr01,Brett Myers,USA,1980-08-17,None Attended,False
2009,Philadelphia Phillies,2,Chan Ho Park,https://www.baseball-almanac.com/players/player.php?p=parkch01,Chan Ho Park,South Korea,1973-06-30,Hanyang University,True
2010,San Francisco Giants,4,Jeremy Affeldt,https://www.baseball-almanac.com/players/player.php?p=affelje01,Jeremy Affeldt,USA,1979-06-06,None Attended,False
2010,San Francisco Giants,4,Madison Bumgarner,https://www.baseball-almanac.com/players/player.php?p=bumgama01,Madison Bumgarner,USA,1989-08-01,None Attended,False
2010,San Francisco Giants,4,Matt Cain,https://www.baseball-almanac.com/players/player.php?p=cainma01,Matt Cain,USA,1984-10-01,None Attended,False
2010,San Francisco Giants,4,Santiago Casilla,https://www.baseball-almanac.com/players/player.php?p=casilsa01,Santiago Casilla,Dominican Republic,1980-07-25,None Attended,False
2010,San Francisco Giants,4,Tim Lincecum,https://www.baseball-almanac.com/players/player.php?p=linceti01,Tim Lincecum,USA,1984-06-15,University of Washington,True
2010,San Francisco Giants,4,Javier Lopez,https://www.baseball-almanac.com/players/player.php?p=lopezja02,Javier Lopez,Puerto Rico,1977-07-11,University of Virginia,True
2010,San Francisco Giants,4,Guillermo Mota,https://www.baseball-almanac.com/players/player.php?p=motagu01,Guillermo Mota,Dominican Republic,1973-07-25,None Attended,False
2010,San Francisco Giants,4,Ramon Ramirez,https://www.baseball-almanac.com/players/player.php?p=ramirra02,Ramon Ramirez,Dominican Republic,1981-08-31,None Attended,False
2010,San Francisco Giants,4,Sergio Romo,https://www.baseball-almanac.com/players/player.php?p=romose01,Sergio Romo,USA,1983-03-04,Mesa State College,True
2010,San Francisco Giants,4,Jonathan Sanchez,https://www.baseball-almanac.com/players/player.php?p=sanchjo01,Jonathan Sanchez,Puerto Rico,1982-11-19,Ohio Dominican College,True
2010,San Francisco Giants,4,Brian Wilson,https://www.baseball-almanac.com/players/player.php?p=wilsobr01,Brian Wilson,USA,1982-03-16,Louisiana State University,True
2011,St. Louis Cardinals,4,Mitchell Boggs,https://www.baseball-almanac.com/players/player.php?p=boggsmi01,Mitchell Boggs,USA,1984-02-15,University of Georgia,True
2011,St. Louis Cardinals,4,Chris Carpenter,https://www.baseball-almanac.com/players/player.php?p=carpech01,Chris Carpenter,USA,1975-04-27,None Attended,False
2011,St. Louis Cardinals,4,Octavio Dotel,https://www.baseball-almanac.com/players/player.php?p=doteloc01,Octavio Dotel,Dominican Republic,1973-11-25,None Attended,False
2011,St. Louis Cardinals,4,Jaime Garcia,https://www.baseball-almanac.com/players/player.php?p=garcija01,Jaime Garcia,Mexico,1986-07-08,None Attended,False
2011,St. Louis Cardinals,4,Edwin Jackson,https://www.baseball-almanac.com/players/player.php?p=jacksed01,Edwin Jackson,Germany,1983-09-09,None Attended,False
2011,St. Louis Cardinals,4,Kyle Lohse,https://www.baseball-almanac.com/players/player.php?p=lohseky01,Kyle Lohse,USA,1978-10-04,Butte Community College,True
2011,St. Louis Cardinals,4,Lance Lynn,https://www.baseball-almanac.com/players/player.php?p=lynnla01,Lance Lynn,USA,1987-05-12,University of Mississippi,True
2011,St. Louis Cardinals,4,Jason Motte,https://www.baseball-almanac.com/players/player.php?p=motteja01,Jason Motte,USA,1982-06-22,Iona College,True
2011,St. Louis Cardinals,4,Arthur Rhodes,https://www.baseball-almanac.com/players/player.php?p=rhodear01,Arthur Rhodes,USA,1969-10-24,None Attended,False
2011,St. Louis Cardinals,4,Marc Rzepczynski,https://www.baseball-almanac.com/players/player.php?p=rzepcma01,Marc Rzepczynski,USA,1985-08-29,"  University of California, Riverside",True
2011,St. Louis Cardinals,4,Fernando Salas,https://www.baseball-almanac.com/players/player.php?p=salasfe01,Fernando Salas,Mexico,1985-05-30,None Attended,False
2011,St. Louis Cardinals,4,Jake Westbrook,https://www.baseball-almanac.com/players/player.php?p=westbja01,Jake Westbrook,USA,1977-09-29,None Attended,False
2012,San Francisco Giants,4,Jeremy Affeldt,https://www.baseball-almanac.com/players/player.php?p=affelje01,Jeremy Affeldt,USA,1979-06-06,None Attended,False
2012,San Francisco Giants,4,Madison Bumgarner,https://www.baseball-almanac.com/players/player.php?p=bumgama01,Madison Bumgarner,USA,1989-08-01,None Attended,False
2012,San Francisco Giants,4,Matt Cain,https://www.baseball-almanac.com/players/player.php?p=cainma01,Matt Cain,USA,1984-10-01,None Attended,False
2012,San Francisco Giants,4,Santiago Casilla,https://www.baseball-almanac.com/players/player.php?p=casilsa01,Santiago Casilla,Dominican Republic,1980-07-25,None Attended,False
2012,San Francisco Giants,4,George Kontos,https://www.baseball-almanac.com/players/player.php?p=kontoge01,George Kontos,USA,1985-06-12,Northwestern University,True
2012,San Francisco Giants,4,Tim Lincecum,https://www.baseball-almanac.com/players/player.php?p=linceti01,Tim Lincecum,USA,1984-06-15,University of Washington,True
2012,San Francisco Giants,4,Jose Mijares,https://www.baseball-almanac.com/players/player.php?p=mijarjo01,Jose Mijares,Venezuela,1984-10-29,None Attended,False
2012,San Francisco Giants,4,Sergio Romo,https://www.baseball-almanac.com/players/player.php?p=romose01,Sergio Romo,USA,1983-03-04,Mesa State College,True
2012,San Francisco Giants,4,Ryan Vogelsong,https://www.baseball-almanac.com/players/player.php?p=vogelry01,Ryan Vogelsong,USA,1977-07-22,Kutztown University of Pennsylvania,True
2012,San Francisco Giants,4,Barry Zito,https://www.baseball-almanac.com/players/player.php?p=zitoba01,Barry Zito,USA,1978-05-13,"  UC Santa Barbara, Pierce College & USC",True
2013,St. Louis Cardinals,2,John Axford,https://www.baseball-almanac.com/players/player.php?p=axforjo01,John Axford,Canada,1983-04-01,University of Notre Dame,True
2013,St. Louis Cardinals,2,Randy Choate,https://www.baseball-almanac.com/players/player.php?p=choatra01,Randy Choate,USA,1975-09-05,Florida State University,True
2013,St. Louis Cardinals,2,Joe Kelly,https://www.baseball-almanac.com/players/player.php?p=kellyjo05,Joe Kelly,USA,1988-06-09,"  University of California, Riverside",True
2013,St. Louis Cardinals,2,Lance Lynn,https://www.baseball-almanac.com/players/player.php?p=lynnla01,Lance Lynn,USA,1987-05-12,University of Mississippi,True
2013,St. Louis Cardinals,2,Seth Maness,https://www.baseball-almanac.com/players/player.php?p=manesse01,Seth Maness,USA,1988-10-14,East Carolina University,True
2013,St. Louis Cardinals,2,Carlos Martinez,https://www.baseball-almanac.com/players/player.php?p=martica04,Carlos Martínez,Dominican Republic,1991-09-21,None Attended,False
2013,St. Louis Cardinals,2,Trevor Rosenthal,https://www.baseball-almanac.com/players/player.php?p=rosentr01,Trevor Rosenthal,USA,1990-05-29,Cowley County Community College,True
2013,St. Louis Cardinals,2,Kevin Siegrist,https://www.baseball-almanac.com/players/player.php?p=siegrke01,Kevin Siegrist,USA,1989-07-20,Palm Beach Community College (FL),True
2013,St. Louis Cardinals,2,Michael Wacha,https://www.baseball-almanac.com/players/player.php?p=wachami01,Michael Wacha,USA,1991-07-01,Texas A&M University,True
2013,St. Louis Cardinals,2,Adam Wainwright,https://www.baseball-almanac.com/players/player.php?p=wainwad01,Adam Wainwright,USA,1981-08-30,None Attended,False
2014,San Francisco Giants,4,Jeremy Affeldt,https://www.baseball-almanac.com/players/player.php?p=affelje01,Jeremy Affeldt,USA,1979-06-06,None Attended,False
2014,San Francisco Giants,4,Madison Bumgarner,https://www.baseball-almanac.com/players/player.php?p=bumgama01,Madison Bumgarner,USA,1989-08-01,None Attended,False
2014,San Francisco Giants,4,Santiago Casilla,https://www.baseball-almanac.com/players/player.php?p=casilsa01,Santiago Casilla,Dominican Republic,1980-07-25,None Attended,False
2014,San Francisco Giants,4,Tim Hudson,https://www.baseball-almanac.com/players/player.php?p=hudsoti01,Tim Hudson,USA,1975-07-14,Auburn University,True
2014,San Francisco Giants,4,Tim Lincecum,https://www.baseball-almanac.com/players/player.php?p=linceti01,Tim Lincecum,USA,1984-06-15,University of Washington,True
2014,San Francisco Giants,4,Javier Lopez,https://www.baseball-almanac.com/players/player.php?p=lopezja02,Javier Lopez,Puerto Rico,1977-07-11,University of Virginia,True
2014,San Francisco Giants,4,Jean Machi,https://www.baseball-almanac.com/players/player.php?p=machije01,Jean Machi,Venezuela,1982-02-01,None Attended,False
2014,San Francisco Giants,4,Jake Peavy,https://www.baseball-almanac.com/players/player.php?p=peavyja01,Jake Peavy,USA,1981-05-31,None Attended,False
2014,San Francisco Giants,4,Yusmeiro Petit,https://www.baseball-almanac.com/players/player.php?p=petityu01,Yusmeiro Petit,Venezuela,1984-11-22,None Attended,False
2014,San Francisco Giants,4,Sergio Romo,https://www.baseball-almanac.com/players/player.php?p=romose01,Sergio Romo,USA,1983-03-04,Mesa State College,True
2014,San Francisco Giants,4,Hunter Strickland,https://www.baseball-almanac.com/players/player.php?p=strichu01,Hunter Strickland,USA,1988-09-24,None Attended,False
2014,San Francisco Giants,4,Ryan Vogelsong,https://www.baseball-almanac.com/players/player.php?p=vogelry01,Ryan Vogelsong,USA,1977-07-22,Kutztown University of Pennsylvania,True
2015,New York Mets,1,Tyler Clippard,https://www.baseball-almanac.com/players/player.php?p=clippty01,Tyler Clippard,USA,1985-02-14,None Attended,False
2015,New York Mets,1,Bartolo Colon,https://www.baseball-almanac.com/players/player.php?p=colonba01,Bartolo Colon,Dominican Republic,1973-05-24,None Attended,False
2015,New York Mets,1,Jacob Degrom,https://www.baseball-almanac.com/players/player.php?p=degroja01,Jacob Degrom,USA,1988-06-19,Stetson University,True
2015,New York Mets,1,Jeurys Familia,https://www.baseball-almanac.com/players/player.php?p=familje01,Jeurys Familia,Dominican Republic,1989-10-10,None Attended,False
2015,New York Mets,1,Sean Gilmartin,https://www.baseball-almanac.com/players/player.php?p=gilmase01,Sean Gilmartin,USA,1990-05-08,Florida State University,True
2015,New York Mets,1,Matt Harvey,https://www.baseball-almanac.com/players/player.php?p=harvema01,Matt Harvey,USA,1989-03-27,University of North Carolina,True
2015,New York Mets,1,Steven Matz,https://www.baseball-almanac.com/players/player.php?p=matzst01,Steven Matz,USA,1991-05-29,None Attended,False
2015,New York Mets,1,Jon Niese,https://www.baseball-almanac.com/players/player.php?p=niesejo01,Jonathon Niese,USA,1986-10-27,None Attended,False
2015,New York Mets,1,Addison Reed,https://www.baseball-almanac.com/players/player.php?p=reedad01,Addison Reed,USA,1988-12-27,San Diego State University,True
2015,New York Mets,1,Hansel Robles,https://www.baseball-almanac.com/players/player.php?p=robleha01,Hansel Robles,Dominican Republic,1990-08-13,None Attended,False
2015,New York Mets,1,Noah Syndergaard,https://www.baseball-almanac.com/players/player.php?p=syndeno01,Noah Syndergaard,USA,1992-08-29,None Attended,False
2016,Chicago Cubs,4,Jake Arrieta,https://www.baseball-almanac.com/players/player.php?p=arrieja01,Jake Arrieta,USA,1986-03-06,Weatherford College & Texas Christian University,True
2016,Chicago Cubs,4,Aroldis Chapman,https://www.baseball-almanac.com/players/player.php?p=chapmar01,Aroldis Chapman,Cuba,1988-02-28,None Attended,False
2016,Chicago Cubs,4,"Carl Edwards, Jr.",https://www.baseball-almanac.com/players/player.php?p=edwarca01,Carl Edwards Jr.,USA,1991-09-03,None Attended,False
2016,Chicago Cubs,4,Justin Grimm,https://www.baseball-almanac.com/players/player.php?p=grimmju01,Justin Grimm,USA,1988-08-16,University of Georgia,True
2016,Chicago Cubs,4,Kyle Hendricks,https://www.baseball-almanac.com/players/player.php?p=hendrky01,Kyle Hendricks,USA,1989-12-07,Dartmouth College,True
2016,Chicago Cubs,4,John Lackey,https://www.baseball-almanac.com/players/player.php?p=lackejo01,John Lackey,USA,1978-10-23,University of Texas at Arlington & Grayson County College,True
2016,Chicago Cubs,4,Jon Lester,https://www.baseball-almanac.com/players/player.php?p=lestejo01,Jon Lester,USA,1984-01-07,None Attended,False
2016,Chicago Cubs,4,Mike Montgomery,https://www.baseball-almanac.com/players/player.php?p=montgmi01,Mike Montgomery,USA,1989-07-01,None Attended,False
2016,Chicago Cubs,4,Hector Rondon,https://www.baseball-almanac.com/players/player.php?p=rondohe01,Hector Rondon,Venezuela,1988-02-26,None Attended,False
2016,Chicago Cubs,4,Pedro Strop,https://www.baseball-almanac.com/players/player.php?p=stroppe01,Pedro Strop,Dominican Republic,1985-06-13,None Attended,False
2016,Chicago Cubs,4,Travis Wood,https://www.baseball-almanac.com/players/player.php?p=woodtr01,Travis Wood,USA,1987-02-06,None Attended,False
2017,Los Angeles Dodgers,3,Tony Cingrani,https://www.baseball-almanac.com/players/player.php?p=cingrto01,Tony Cingrani,USA,1989-07-05,South Suburban College & Rice University,True
2017,Los Angeles Dodgers,3,Yu Darvish,https://www.baseball-almanac.com/players/player.php?p=darviyu01,Yu Darvish,Japan,1986-08-16,None Attended,False
2017,Los Angeles Dodgers,3,Josh Fields,https://www.baseball-almanac.com/players/player.php?p=fieldjo03,Josh Fields,USA,1985-08-19,University of Georgia,True
2017,Los Angeles Dodgers,3,Rich Hill,https://www.baseball-almanac.com/players/player.php?p=hillri01,Rich Hill,USA,1980-03-11,University of Michigan,True
2017,Los Angeles Dodgers,3,Kenley Jansen,https://www.baseball-almanac.com/players/player.php?p=janseke01,Kenley Jansen,Curacao,1987-09-30,None Attended,False
2017,Los Angeles Dodgers,3,Clayton Kershaw,https://www.baseball-almanac.com/players/player.php?p=kershcl01,Clayton Kershaw,USA,1988-03-19,None Attended,False
2017,Los Angeles Dodgers,3,Kenta Maeda,https://www.baseball-almanac.com/players/player.php?p=maedake01,Kenta Maeda,Japan,1988-04-11,None Attended,False
2017,Los Angeles Dodgers,3,Brandon Mccarthy,https://www.baseball-almanac.com/players/player.php?p=mccarbr01,Brandon Mccarthy,USA,1983-07-07,Lamar Community College,True
2017,Los Angeles Dodgers,3,Brandon Morrow,https://www.baseball-almanac.com/players/player.php?p=morrobr01,Brandon Morrow,USA,1984-07-26,"  University of California, Berkeley",True
2017,Los Angeles Dodgers,3,Ross Stripling,https://www.baseball-almanac.com/players/player.php?p=stripro01,Ross Stripling,USA,1989-11-23,Texas A&M University,True
2017,Los Angeles Dodgers,3,Tony Watson,https://www.baseball-almanac.com/players/player.php?p=watsoto01,Tony Watson,USA,1985-05-30,University of Nebraska,True
2017,Los Angeles Dodgers,3,Alex Wood,https://www.baseball-almanac.com/players/player.php?p=woodal01,Alex Wood,USA,1991-01-12,University of Georgia,True
2018,Los Angeles Dodgers,1,Scott Alexander,https://www.baseball-almanac.com/players/player.php?p=alexasc01,Scott Alexander,USA,1989-07-10,Pepperdine University & Sonoma State University,True
2018,Los Angeles Dodgers,1,Pedro Baez,https://www.baseball-almanac.com/players/player.php?p=baezpe01,Pedro Báez,Dominican Republic,1988-03-11,None Attended,False
2018,Los Angeles Dodgers,1,Walker Buehler,https://www.baseball-almanac.com/players/player.php?p=buehlwa01,Walker Buehler,USA,1994-07-28,Vanderbilt University,True
2018,Los Angeles Dodgers,1,Dylan Floro,https://www.baseball-almanac.com/players/player.php?p=florody01,Dylan Floro,USA,1990-12-27,Cal State Fullerton,True
